"Interval start","All","Master","Slave 1"
834.8,0,0,0
834.9,0,0,0
835,0,0,0
835.1,0,0,0
835.2,0,0,0
835.3,0,0,0
835.4,0,0,0
835.5,0,0,0
835.6,0,0,0
835.7,0,0,0
835.8,0,0,0
835.9,0,0,0
836,0,0,0
836.1,0,0,0
836.2,0,0,0
836.3,0,0,0
836.4,83733,61331,4427
836.5,287220,159180,21421
836.6,185350,108946,13393
836.7,0,0,0
836.8,0,0,0
836.9,0,0,0
837,0,0,0
837.1,0,0,0
837.2,0,0,0
837.3,0,0,0
837.4,0,0,0
837.5,0,0,0
837.6,0,0,0
837.7,0,0,0
837.8,0,0,0
837.9,0,0,0
838,0,0,0
838.1,0,0,0
838.2,0,0,0
838.3,0,0,0
838.4,0,0,0
838.5,0,0,0
838.6,0,0,0
838.7,0,0,0
838.8,0,0,0
838.9,0,0,0
839,0,0,0
839.1,0,0,0
839.2,0,0,0
839.3,0,0,0
839.4,0,0,0
839.5,0,0,0
839.6,0,0,0
839.7,0,0,0
839.8,0,0,0
839.9,0,0,0
840,0,0,0
840.1,0,0,0
840.2,0,0,0
840.3,0,0,0
840.4,35079,27997,1191
840.5,195004,127036,11741
840.6,195057,90265,18291
840.7,135615,87300,8171
840.8,0,0,0
840.9,0,0,0
841,0,0,0
841.1,0,0,0
841.2,0,0,0
841.3,0,0,0
841.4,0,0,0
841.5,0,0,0
841.6,0,0,0
841.7,0,0,0
841.8,0,0,0
841.9,0,0,0
842,0,0,0
842.1,0,0,0
842.2,0,0,0
842.3,0,0,0
842.4,0,0,0
842.5,0,0,0
842.6,0,0,0
842.7,0,0,0
842.8,0,0,0
842.9,0,0,0
843,0,0,0
843.1,0,0,0
843.2,0,0,0
843.3,0,0,0
843.4,0,0,0
843.5,0,0,0
843.6,0,0,0
843.7,0,0,0
843.8,0,0,0
843.9,0,0,0
844,0,0,0
844.1,0,0,0
844.2,0,0,0
844.3,0,0,0
844.4,74411,57648,2970
844.5,278862,155759,21261
844.6,207005,117563,15576
844.7,0,0,0
844.8,0,0,0
844.9,0,0,0
845,0,0,0
845.1,0,0,0
845.2,0,0,0
845.3,0,0,0
845.4,0,0,0
845.5,0,0,0
845.6,0,0,0
845.7,0,0,0
845.8,0,0,0
845.9,0,0,0
846,0,0,0
846.1,0,0,0
846.2,0,0,0
846.3,0,0,0
846.4,0,0,0
846.5,0,0,0
846.6,0,0,0
846.7,0,0,0
846.8,0,0,0
846.9,0,0,0
847,0,0,0
847.1,0,0,0
847.2,0,0,0
847.3,0,0,0
847.4,0,0,0
847.5,0,0,0
847.6,0,0,0
847.7,0,0,0
847.8,0,0,0
847.9,0,0,0
848,0,0,0
848.1,0,0,0
848.2,0,0,0
848.3,0,0,0
848.4,47098,38788,2051
848.5,252735,151808,16652
848.6,259202,139755,21313
848.7,0,0,0
848.8,0,0,0
848.9,0,0,0
849,0,0,0
849.1,0,0,0
849.2,0,0,0
849.3,0,0,0
849.4,0,0,0
849.5,0,0,0
849.6,0,0,0
849.7,0,0,0
849.8,0,0,0
849.9,0,0,0
850,0,0,0
850.1,0,0,0
850.2,0,0,0
850.3,0,0,0
850.4,0,0,0
850.5,0,0,0
850.6,0,0,0
850.7,0,0,0
850.8,0,0,0
850.9,0,0,0
851,0,0,0
851.1,0,0,0
851.2,0,0,0
851.3,0,0,0
851.4,0,0,0
851.5,0,0,0
851.6,0,0,0
851.7,0,0,0
851.8,0,0,0
851.9,0,0,0
852,0,0,0
852.1,0,0,0
852.2,0,0,0
852.3,0,0,0
852.4,0,0,0
852.5,0,0,0
852.6,0,0,0
852.7,0,0,0
852.8,0,0,0
852.9,0,0,0
853,0,0,0
853.1,0,0,0
853.2,0,0,0
853.3,0,0,0
853.4,69921,56760,3122
853.5,284101,157312,20022
853.6,202362,116114,16010
853.7,0,0,0
853.8,0,0,0
853.9,0,0,0
854,0,0,0
854.1,0,0,0
854.2,0,0,0
854.3,0,0,0
854.4,0,0,0
854.5,0,0,0
854.6,0,0,0
854.7,0,0,0
854.8,0,0,0
854.9,0,0,0
855,0,0,0
855.1,0,0,0
855.2,0,0,0
855.3,0,0,0
855.4,0,0,0
855.5,0,0,0
855.6,0,0,0
855.7,0,0,0
855.8,0,0,0
855.9,0,0,0
856,0,0,0
856.1,0,0,0
856.2,0,0,0
856.3,0,0,0
856.4,0,0,0
856.5,0,0,0
856.6,0,0,0
856.7,0,0,0
856.8,0,0,0
856.9,0,0,0
857,0,0,0
857.1,0,0,0
857.2,0,0,0
857.3,0,0,0
857.4,0,0,0
857.5,0,0,0
857.6,0,0,0
857.7,0,0,0
857.8,0,0,0
857.9,0,0,0
858,0,0,0
858.1,0,0,0
858.2,0,0,0
858.3,0,0,0
858.4,59866,50649,1279
858.5,259280,151234,18914
858.6,237619,128096,18908
858.7,0,0,0
858.8,0,0,0
858.9,0,0,0
859,0,0,0
859.1,0,0,0
859.2,0,0,0
859.3,0,0,0
859.4,0,0,0
859.5,0,0,0
859.6,0,0,0
859.7,0,0,0
859.8,0,0,0
859.9,0,0,0
860,0,0,0
860.1,0,0,0
860.2,0,0,0
860.3,0,0,0
860.4,0,0,0
860.5,0,0,0
860.6,0,0,0
860.7,0,0,0
860.8,0,0,0
860.9,0,0,0
861,0,0,0
861.1,0,0,0
861.2,0,0,0
861.3,0,0,0
861.4,0,0,0
861.5,0,0,0
861.6,0,0,0
861.7,0,0,0
861.8,0,0,0
861.9,0,0,0
862,0,0,0
862.1,0,0,0
862.2,0,0,0
862.3,0,0,0
862.4,31848,24894,1063
862.5,165284,95315,12251
862.6,229431,124317,18490
862.7,136635,88951,8058
862.8,0,0,0
862.9,0,0,0
863,0,0,0
863.1,0,0,0
863.2,0,0,0
863.3,0,0,0
863.4,0,0,0
863.5,0,0,0
863.6,0,0,0
863.7,0,0,0
863.8,0,0,0
863.9,0,0,0
864,0,0,0
864.1,0,0,0
864.2,0,0,0
864.3,0,0,0
864.4,0,0,0
864.5,0,0,0
864.6,0,0,0
864.7,0,0,0
864.8,0,0,0
864.9,0,0,0
865,0,0,0
865.1,0,0,0
865.2,0,0,0
865.3,0,0,0
865.4,0,0,0
865.5,0,0,0
865.6,0,0,0
865.7,0,0,0
865.8,0,0,0
865.9,0,0,0
866,0,0,0
866.1,0,0,0
866.2,0,0,0
866.3,0,0,0
866.4,0,0,0
866.5,0,0,0
866.6,0,0,0
866.7,0,0,0
866.8,0,0,0
866.9,0,0,0
867,0,0,0
867.1,0,0,0
867.2,0,0,0
867.3,0,0,0
867.4,62742,53613,1492
867.5,237632,132019,20589
867.6,248530,137605,17411
867.7,12055,7476,549
867.8,0,0,0
867.9,0,0,0
868,0,0,0
868.1,0,0,0
868.2,0,0,0
868.3,0,0,0
868.4,0,0,0
868.5,0,0,0
868.6,0,0,0
868.7,0,0,0
868.8,0,0,0
868.9,0,0,0
869,0,0,0
869.1,0,0,0
869.2,0,0,0
869.3,0,0,0
869.4,0,0,0
869.5,0,0,0
869.6,0,0,0
869.7,0,0,0
869.8,0,0,0
869.9,0,0,0
870,0,0,0
870.1,0,0,0
870.2,0,0,0
870.3,0,0,0
870.4,0,0,0
870.5,0,0,0
870.6,0,0,0
870.7,0,0,0
870.8,0,0,0
870.9,0,0,0
871,0,0,0
871.1,0,0,0
871.2,0,0,0
871.3,0,0,0
871.4,0,0,0
871.5,0,0,0
871.6,0,0,0
871.7,0,0,0
871.8,0,0,0
871.9,0,0,0
872,0,0,0
872.1,0,0,0
872.2,0,0,0
872.3,0,0,0
872.4,0,0,0
872.5,0,0,0
872.6,0,0,0
872.7,0,0,0
872.8,0,0,0
872.9,0,0,0
873,0,0,0
873.1,0,0,0
873.2,0,0,0
873.3,0,0,0
873.4,54827,46066,2438
873.5,277977,159469,19003
873.6,225091,123156,18482
873.7,0,0,0
873.8,0,0,0
873.9,0,0,0
874,0,0,0
874.1,0,0,0
874.2,0,0,0
874.3,0,0,0
874.4,0,0,0
874.5,0,0,0
874.6,0,0,0
874.7,0,0,0
874.8,0,0,0
874.9,0,0,0
875,0,0,0
875.1,0,0,0
875.2,0,0,0
875.3,0,0,0
875.4,0,0,0
875.5,0,0,0
875.6,0,0,0
875.7,0,0,0
875.8,0,0,0
875.9,0,0,0
876,0,0,0
876.1,0,0,0
876.2,0,0,0
876.3,0,0,0
876.4,0,0,0
876.5,0,0,0
876.6,0,0,0
876.7,0,0,0
876.8,0,0,0
876.9,0,0,0
877,0,0,0
877.1,0,0,0
877.2,0,0,0
877.3,0,0,0
877.4,46725,37901,2909
877.5,205034,132374,13344
877.6,252627,120263,20743
877.7,55865,40437,2655
877.8,0,0,0
877.9,0,0,0
878,0,0,0
878.1,0,0,0
878.2,0,0,0
878.3,0,0,0
878.4,0,0,0
878.5,0,0,0
878.6,0,0,0
878.7,0,0,0
878.8,0,0,0
878.9,0,0,0
879,0,0,0
879.1,0,0,0
879.2,0,0,0
879.3,0,0,0
879.4,0,0,0
879.5,0,0,0
879.6,0,0,0
879.7,0,0,0
879.8,0,0,0
879.9,0,0,0
880,0,0,0
880.1,0,0,0
880.2,0,0,0
880.3,0,0,0
880.4,64,0,0
880.5,0,0,0
880.6,0,0,0
880.7,0,0,0
880.8,0,0,0
880.9,0,0,0
881,0,0,0
881.1,0,0,0
881.2,0,0,0
881.3,0,0,0
881.4,0,0,0
881.5,0,0,0
881.6,0,0,0
881.7,0,0,0
881.8,0,0,0
881.9,0,0,0
882,0,0,0
882.1,0,0,0
882.2,0,0,0
882.3,0,0,0
882.4,0,0,0
882.5,0,0,0
882.6,0,0,0
882.7,0,0,0
882.8,0,0,0
882.9,0,0,0
883,0,0,0
883.1,0,0,0
883.2,0,0,0
883.3,0,0,0
883.4,0,0,0
883.5,0,0,0
883.6,0,0,0
883.7,0,0,0
883.8,0,0,0
883.9,0,0,0
884,0,0,0
884.1,0,0,0
884.2,0,0,0
884.3,0,0,0
884.4,0,0,0
884.5,0,0,0
884.6,0,0,0
884.7,0,0,0
884.8,0,0,0
884.9,0,0,0
885,0,0,0
885.1,0,0,0
885.2,0,0,0
885.3,0,0,0
885.4,0,0,0
885.5,0,0,0
885.6,0,0,0
885.7,0,0,0
885.8,0,0,0
885.9,0,0,0
886,0,0,0
886.1,0,0,0
886.2,0,0,0
886.3,0,0,0
886.4,0,0,0
886.5,0,0,0
886.6,0,0,0
886.7,0,0,0
886.8,0,0,0
886.9,0,0,0
887,0,0,0
887.1,0,0,0
887.2,0,0,0
887.3,0,0,0
887.4,0,0,0
887.5,0,0,0
887.6,0,0,0
887.7,0,0,0
887.8,0,0,0
887.9,0,0,0
888,0,0,0
888.1,0,0,0
888.2,0,0,0
888.3,0,0,0
888.4,0,0,0
888.5,0,0,0
888.6,0,0,0
888.7,0,0,0
888.8,0,0,0
888.9,0,0,0
889,0,0,0
889.1,0,0,0
889.2,0,0,0
889.3,0,0,0
889.4,0,0,0
889.5,0,0,0
889.6,0,0,0
889.7,0,0,0
889.8,0,0,0
889.9,0,0,0
890,0,0,0
890.1,0,0,0
890.2,0,0,0
890.3,0,0,0
890.4,0,0,0
890.5,0,0,0
890.6,0,0,0
890.7,0,0,0
890.8,0,0,0
890.9,0,0,0
891,0,0,0
891.1,0,0,0
891.2,0,0,0
891.3,0,0,0
891.4,0,0,0
891.5,0,0,0
891.6,0,0,0
891.7,0,0,0
891.8,0,0,0
891.9,0,0,0
892,0,0,0
892.1,0,0,0
892.2,0,0,0
892.3,0,0,0
892.4,0,0,0
892.5,0,0,0
892.6,0,0,0
892.7,0,0,0
892.8,0,0,0
892.9,0,0,0
893,0,0,0
893.1,0,0,0
893.2,0,0,0
893.3,0,0,0
893.4,0,0,0
893.5,448,384,0
